DPTO.REDCODEN (Departamento),PERSONA.P03 (Identidad de género),0. __tot__,1. Sí,2. No,0. __mv__,0. __na__,
78028. Lago Argentino,7. Prefiero no contestar,79,72,7,,,
78028. Lago Argentino,9. Ignorado,1837,1702,135,,,
78035. Lago Buenos Aires,0. __tot__,12584,11924,660,,,
78035. Lago Buenos Aires,1. Mujer,5872,5605,267,,,
78035. Lago Buenos Aires,2. Mujer trans/travesti,23,21,2,,,
78035. Lago Buenos Aires,3. Varón,5949,5643,306,,,
78035. Lago Buenos Aires,4. Varón trans/masculinidad trans,24,21,3,,,
78035. Lago Buenos Aires,5. No binario,11,9,2,,,
78035. Lago Buenos Aires,6. Otra identidad/ninguna de las anteriores,13,12,1,,,
78035. Lago Buenos Aires,7. Prefiero no contestar,37,34,3,,,
78035. Lago Buenos Aires,9. Ignorado,655,579,76,,,
78042. Magallanes,0. __tot__,12828,12168,660,,,
78042. Magallanes,1. Mujer,5916,5647,269,,,
78042. Magallanes,2. Mujer trans/travesti,8,8,,,,
78042. Magallanes,3. Varón,5897,5579,318,,,
78042. Magallanes,4. Varón trans/masculinidad trans,16,12,4,,,
78042. Magallanes,5. No binario,11,9,2,,,
78042. Magallanes,6. Otra identidad/ninguna de las anteriores,6,5,1,,,
78042. Magallanes,7. Prefiero no contestar,19,15,4,,,
78042. Magallanes,9. Ignorado,955,893,62,,,
78049. Río Chico,0. __tot__,6271,5872,399,,,
78049. Río Chico,1. Mujer,2845,2720,125,,,
78049. Río Chico,2. Mujer trans/travesti,7,5,2,,,
78049. Río Chico,3. Varón,2751,2574,177,,,
78049. Río Chico,4. Varón trans/masculinidad trans,27,19,8,,,
78049. Río Chico,5. No binario,5,5,,,,
78049. Río Chico,6. Otra identidad/ninguna de las anteriores,10,7,3,,,
78049. Río Chico,7. Prefiero no contestar,21,19,2,,,
78049. Río Chico,9. Ignorado,605,523,82,,,
82007. Belgrano,0. __tot__,48544,44833,3711,,,
82007. Belgrano,1. Mujer,22818,21174,1644,,,
82007. Belgrano,2. Mujer trans/travesti,40,38,2,,,
82007. Belgrano,3. Varón,21985,20422,1563,,,
82007. Belgrano,4. Varón trans/masculinidad trans,53,47,6,,,
82007. Belgrano,5. No binario,9,8,1,,,
82007. Belgrano,6. Otra identidad/ninguna de las anteriores,17,14,3,,,
82007. Belgrano,7. Prefiero no contestar,54,46,8,,,
82007. Belgrano,9. Ignorado,3568,3084,484,,,
82014. Caseros,0. __tot__,86261,78615,7646,,,
82014. Caseros,1. Mujer,42285,38585,3700,,,
82014. Caseros,2. Mujer trans/travesti,84,70,14,,,
82014. Caseros,3. Varón,39833,36459,3374,,,
82014. Caseros,4. Varón trans/masculinidad trans,72,61,11,,,
82014. Caseros,5. No binario,27,24,3,,,
82014. Caseros,6. Otra identidad/ninguna de las anteriores,24,21,3,,,
82014. Caseros,7. Prefiero no contestar,85,74,11,,,
82014. Caseros,9. Ignorado,3851,3321,530,,,
82021. Castellanos,0. __tot__,189464,176167,13297,,,
82021. Castellanos,1. Mujer,92121,85624,6497,,,
82021. Castellanos,2. Mujer trans/travesti,155,136,19,,,
82021. Castellanos,3. Varón,88039,82166,5873,,,
82021. Castellanos,4. Varón trans/masculinidad trans,112,99,13,,,
82021. Castellanos,5. No binario,55,49,6,,,
82021. Castellanos,6. Otra identidad/ninguna de las anteriores,50,40,10,,,
82021. Castellanos,7. Prefiero no contestar,207,181,26,,,
82021. Castellanos,9. Ignorado,8725,7872,853,,,
82028. Constitución,0. __tot__,93000,84205,8795,,,
82028. Constitución,1. Mujer,44440,40248,4192,,,
82028. Constitución,2. Mujer trans/travesti,128,112,16,,,
82028. Constitución,3. Varón,41968,38224,3744,,,
82028. Constitución,4. Varón trans/masculinidad trans,99,85,14,,,
82028. Constitución,5. No binario,50,44,6,,,
82028. Constitución,6. Otra identidad/ninguna de las anteriores,84,78,6,,,
82028. Constitución,7. Prefiero no contestar,131,110,21,,,
82028. Constitución,9. Ignorado,6100,5304,796,,,
82035. Garay,0. __tot__,24853,21262,3591,,,
82035. Garay,1. Mujer,11517,9965,1552,,,
82035. Garay,2. Mujer trans/travesti,30,23,7,,,
82035. Garay,3. Varón,11112,9509,1603,,,
82035. Garay,4. Varón trans/masculinidad trans,12,12,,,,
82035. Garay,5. No binario,4,4,,,,
82035. Garay,6. Otra identidad/ninguna de las anteriores,7,6,1,,,
82035. Garay,7. Prefiero no contestar,20,18,2,,,
82035. Garay,9. Ignorado,2151,1725,426,,,
82042. General López,0. __tot__,200455,184124,16331,,,
82042. General López,1. Mujer,98185,90219,7966,,,
82042. General López,2. Mujer trans/travesti,204,175,29,,,
82042. General López,3. Varón,93239,85918,7321,,,
82042. General López,4. Varón trans/masculinidad trans,141,126,15,,,
82042. General López,5. No binario,73,69,4,,,
82042. General López,6. Otra identidad/ninguna de las anteriores,59,53,6,,,
82042. General López,7. Prefiero no contestar,222,204,18,,,
82042. General López,9. Ignorado,8332,7360,972,,,
82049. General Obligado,0. __tot__,197533,172430,25103,,,
82049. General Obligado,1. Mujer,91279,80672,10607,,,
82049. General Obligado,2. Mujer trans/travesti,241,200,41,,,
82049. General Obligado,3. Varón,85473,74735,10738,,,
82049. General Obligado,4. Varón trans/masculinidad trans,193,158,35,,,
82049. General Obligado,5. No binario,70,63,7,,,
82049. General Obligado,6. Otra identidad/ninguna de las anteriores,122,100,22,,,
82049. General Obligado,7. Prefiero no contestar,220,202,18,,,
82049. General Obligado,9. Ignorado,19935,16300,3635,,,
82056. Iriondo,0. __tot__,73636,67282,6354,,,
82056. Iriondo,1. Mujer,35344,32396,2948,,,
82056. Iriondo,2. Mujer trans/travesti,75,60,15,,,
82056. Iriondo,3. Varón,33171,30487,2684,,,
82056. Iriondo,4. Varón trans/masculinidad trans,60,60,,,,
82056. Iriondo,5. No binario,23,20,3,,,
82056. Iriondo,6. Otra identidad/ninguna de las anteriores,45,43,2,,,
82056. Iriondo,7. Prefiero no contestar,68,65,3,,,
82056. Iriondo,9. Ignorado,4850,4151,699,,,
82063. La Capital,0. __tot__,568259,519297,48962,,,
82063. La Capital,1. Mujer,273859,251132,22727,,,
82063. La Capital,2. Mujer trans/travesti,749,646,103,,,
82063. La Capital,3. Varón,246957,226471,20486,,,
82063. La Capital,4. Varón trans/masculinidad trans,870,771,99,,,
82063. La Capital,5. No binario,659,594,65,,,
82063. La Capital,6. Otra identidad/ninguna de las anteriores,576,502,74,,,
82063. La Capital,7. Prefiero no contestar,1114,1000,114,,,
82063. La Capital,9. Ignorado,43475,38181,5294,,,
82070. Las Colonias,0. __tot__,114730,105234,9496,,,
82070. Las Colonias,1. Mujer,55169,50621,4548,,,
82070. Las Colonias,2. Mujer trans/travesti,113,98,15,,,
82070. Las Colonias,3. Varón,53214,49044,4170,,,
82070. Las Colonias,4. Varón trans/masculinidad trans,111,98,13,,,
82070. Las Colonias,5. No binario,62,56,6,,,
82070. Las Colonias,6. Otra identidad/ninguna de las anteriores,37,27,10,,,
82070. Las Colonias,7. Prefiero no contestar,158,142,16,,,
82070. Las Colonias,9. Ignorado,5866,5148,718,,,
82077. 9 de Julio,0. __tot__,30942,26602,4340,,,
82077. 9 de Julio,1. Mujer,14824,12913,1911,,,
82077. 9 de Julio,2. Mujer trans/travesti,45,37,8,,,
82077. 9 de Julio,3. Varón,14466,12308,2158,,,
82077. 9 de Julio,4. Varón trans/masculinidad trans,18,14,4,,,
82077. 9 de Julio,5. No binario,6,5,1,,,
82077. 9 de Julio,6. Otra identidad/ninguna de las anteriores,9,8,1,,,
82077. 9 de Julio,7. Prefiero no contestar,22,17,5,,,
82077. 9 de Julio,9. Ignorado,1552,1300,252,,,
82084. Rosario,0. __tot__,1337958,1227661,110297,,,
82084. Rosario,1. Mujer,646735,595753,50982,,,
82084. Rosario,2. Mujer trans/travesti,1590,1394,196,,,
82084. Rosario,3. Varón,586880,540108,46772,,,
82084. Rosario,4. Varón trans/masculinidad trans,1683,1503,180,,,
82084. Rosario,5. No binario,1245,1155,90,,,
82084. Rosario,6. Otra identidad/ninguna de las anteriores,920,836,84,,,
82084. Rosario,7. Prefiero no contestar,2539,2310,229,,,
82084. Rosario,9. Ignorado,96366,84602,11764,,,
82091. San Cristóbal,0. __tot__,72593,64445,8148,,,
82091. San Cristóbal,1. Mujer,34178,30572,3606,,,
82091. San Cristóbal,2. Mujer trans/travesti,86,74,12,,,
82091. San Cristóbal,3. Varón,32186,28674,3512,,,
82091. San Cristóbal,4. Varón trans/masculinidad trans,78,62,16,,,
82091. San Cristóbal,5. No binario,26,19,7,,,
82091. San Cristóbal,6. Otra identidad/ninguna de las anteriores,25,20,5,,,
82091. San Cristóbal,7. Prefiero no contestar,38,31,7,,,
82091. San Cristóbal,9. Ignorado,5976,4993,983,,,
82098. San Javier,0. __tot__,33180,27853,5327,,,
82098. San Javier,1. Mujer,15598,13286,2312,,,
82098. San Javier,2. Mujer trans/travesti,47,35,12,,,
82098. San Javier,3. Varón,15085,12609,2476,,,
82098. San Javier,4. Varón trans/masculinidad trans,31,27,4,,,
82098. San Javier,5. No binario,11,9,2,,,
82098. San Javier,6. Otra identidad/ninguna de las anteriores,17,10,7,,,
82098. San Javier,7. Prefiero no contestar,35,31,4,,,
82098. San Javier,9. Ignorado,2356,1846,510,,,
82105. San Jerónimo,0. __tot__,84617,75959,8658,,,
82105. San Jerónimo,1. Mujer,40243,36406,3837,,,
82105. San Jerónimo,2. Mujer trans/travesti,100,83,17,,,
82105. San Jerónimo,3. Varón,38126,34427,3699,,,
82105. San Jerónimo,4. Varón trans/masculinidad trans,84,72,12,,,
82105. San Jerónimo,5. No binario,38,25,13,,,
82105. San Jerónimo,6. Otra identidad/ninguna de las anteriores,63,54,9,,,
82105. San Jerónimo,7. Prefiero no contestar,99,76,23,,,
82105. San Jerónimo,9. Ignorado,5864,4816,1048,,,
82112. San Justo,0. __tot__,46486,40623,5863,,,
82112. San Justo,1. Mujer,21591,19046,2545,,,
82112. San Justo,2. Mujer trans/travesti,69,53,16,,,
82112. San Justo,3. Varón,20238,17868,2370,,,
82112. San Justo,4. Varón trans/masculinidad trans,51,38,13,,,
82112. San Justo,5. No binario,9,8,1,,,
82112. San Justo,6. Otra identidad/ninguna de las anteriores,32,22,10,,,
82112. San Justo,7. Prefiero no contestar,41,33,8,,,
82112. San Justo,9. Ignorado,4455,3555,900,,,
82119. San Lorenzo,0. __tot__,193786,178026,15760,,,
82119. San Lorenzo,1. Mujer,93851,86341,7510,,,
82119. San Lorenzo,2. Mujer trans/travesti,207,177,30,,,
82119. San Lorenzo,3. Varón,88616,81723,6893,,,
82119. San Lorenzo,4. Varón trans/masculinidad trans,209,194,15,,,
82119. San Lorenzo,5. No binario,92,77,15,,,
82119. San Lorenzo,6. Otra identidad/ninguna de las anteriores,71,62,9,,,
82119. San Lorenzo,7. Prefiero no contestar,262,235,27,,,
82119. San Lorenzo,9. Ignorado,10478,9217,1261,,,
82126. San Martín,0. __tot__,67299,61576,5723,,,
82126. San Martín,1. Mujer,32399,29698,2701,,,
82126. San Martín,2. Mujer trans/travesti,74,60,14,,,
82126. San Martín,3. Varón,30894,28447,2447,,,
82126. San Martín,4. Varón trans/masculinidad trans,67,52,15,,,
82126. San Martín,5. No binario,30,24,6,,,
82126. San Martín,6. Otra identidad/ninguna de las anteriores,22,19,3,,,
82126. San Martín,7. Prefiero no contestar,82,62,20,,,
82126. San Martín,9. Ignorado,3731,3214,517,,,
82133. Vera,0. __tot__,55463,47285,8178,,,
82133. Vera,1. Mujer,25596,22157,3439,,,
82133. Vera,2. Mujer trans/travesti,59,47,12,,,
82133. Vera,3. Varón,23818,20235,3583,,,
82133. Vera,4. Varón trans/masculinidad trans,41,33,8,,,
82133. Vera,5. No binario,18,17,1,,,
82133. Vera,6. Otra identidad/ninguna de las anteriores,24,19,5,,,
82133. Vera,7. Prefiero no contestar,61,58,3,,,
82133. Vera,9. Ignorado,5846,4719,1127,,,
86007. Aguirre,0. __tot__,8959,7201,1758,,,
86007. Aguirre,1. Mujer,4161,3415,746,,,
86007. Aguirre,2. Mujer trans/travesti,19,17,2,,,
86007. Aguirre,3. Varón,4133,3297,836,,,
86007. Aguirre,4. Varón trans/masculinidad trans,22,17,5,,,
86007. Aguirre,5. No binario,7,4,3,,,
86007. Aguirre,6. Otra identidad/ninguna de las anteriores,6,4,2,,,
86007. Aguirre,7. Prefiero no contestar,9,5,4,,,
86007. Aguirre,9. Ignorado,602,442,160,,,
86014. Alberdi,0. __tot__,20104,14121,5983,,,
86014. Alberdi,1. Mujer,9257,6641,2616,,,
86014. Alberdi,2. Mujer trans/travesti,13,8,5,,,
86014. Alberdi,3. Varón,9631,6658,2973,,,
86014. Alberdi,4. Varón trans/masculinidad trans,12,10,2,,,
86014. Alberdi,5. No binario,5,2,3,,,
86014. Alberdi,6. Otra identidad/ninguna de las anteriores,9,5,4,,,
86014. Alberdi,7. Prefiero no contestar,13,10,3,,,
86014. Alberdi,9. Ignorado,1164,787,377,,,
86021. Atamisqui,0. __tot__,14894,11732,3162,,,
86021. Atamisqui,1. Mujer,6915,5516,1399,,,
86021. Atamisqui,2. Mujer trans/travesti,27,23,4,,,
86021. Atamisqui,3. Varón,7036,5506,1530,,,
86021. Atamisqui,4. Varón trans/masculinidad trans,20,14,6,,,
86021. Atamisqui,5. No binario,4,1,3,,,
86021. Atamisqui,6. Otra identidad/ninguna de las anteriores,9,7,2,,,
86021. Atamisqui,7. Prefiero no contestar,14,9,5,,,
86021. Atamisqui,9. Ignorado,869,656,213,,,
86028. Avellaneda,0. __tot__,25462,19156,6306,,,
86028. Avellaneda,1. Mujer,11754,9085,2669,,,
86028. Avellaneda,2. Mujer trans/travesti,23,15,8,,,
86028. Avellaneda,3. Varón,11916,8843,3073,,,
86028. Avellaneda,4. Varón trans/masculinidad trans,38,21,17,,,
86028. Avellaneda,5. No binario,13,11,2,,,
86028. Avellaneda,6. Otra identidad/ninguna de las anteriores,7,4,3,,,
86028. Avellaneda,7. Prefiero no contestar,16,10,6,,,
86028. Avellaneda,9. Ignorado,1695,1167,528,,,
86035. Banda,0. __tot__,170401,142014,28387,,,
86035. Banda,1. Mujer,81172,68569,12603,,,
86035. Banda,2. Mujer trans/travesti,227,181,46,,,
86035. Banda,3. Varón,76102,62909,13193,,,
86035. Banda,4. Varón trans/masculinidad trans,210,161,49,,,
86035. Banda,5. No binario,70,58,12,,,
86035. Banda,6. Otra identidad/ninguna de las anteriores,70,54,16,,,
86035. Banda,7. Prefiero no contestar,126,105,21,,,
86035. Banda,9. Ignorado,12424,9977,2447,,,
86042. Belgrano,0. __tot__,10809,9619,1190,,,
86042. Belgrano,1. Mujer,4939,4451,488,,,
86042. Belgrano,2. Mujer trans/travesti,26,17,9,,,
86042. Belgrano,3. Varón,4946,4382,564,,,
86042. Belgrano,4. Varón trans/masculinidad trans,25,20,5,,,
86042. Belgrano,5. No binario,17,15,2,,,
86042. Belgrano,6. Otra identidad/ninguna de las anteriores,16,13,3,,,
86042. Belgrano,7. Prefiero no contestar,21,17,4,,,
86042. Belgrano,9. Ignorado,819,704,115,,,
86049. Capital,0. __tot__,328824,294774,34050,,,
86049. Capital,1. Mujer,157004,142166,14838,,,
86049. Capital,2. Mujer trans/travesti,400,335,65,,,
86049. Capital,3. Varón,141472,126593,14879,,,
86049. Capital,4. Varón trans/masculinidad trans,419,349,70,,,
86049. Capital,5. No binario,233,200,33,,,
86049. Capital,6. Otra identidad/ninguna de las anteriores,215,173,42,,,
86049. Capital,7. Prefiero no contestar,385,326,59,,,
86049. Capital,9. Ignorado,28696,24632,4064,,,
86056. Copo,0. __tot__,35653,26616,9037,,,
86056. Copo,1. Mujer,16569,12682,3887,,,
86056. Copo,2. Mujer trans/travesti,39,33,6,,,
86056. Copo,3. Varón,17135,12540,4595,,,
86056. Copo,4. Varón trans/masculinidad trans,28,16,12,,,
86056. Copo,5. No binario,5,5,,,,
86056. Copo,6. Otra identidad/ninguna de las anteriores,8,4,4,,,
86056. Copo,7. Prefiero no contestar,13,10,3,,,
86056. Copo,9. Ignorado,1856,1326,530,,,
86063. Choya,0. __tot__,43692,34566,9126,,,
86063. Choya,1. Mujer,20588,16585,4003,,,
86063. Choya,2. Mujer trans/travesti,54,33,21,,,
86063. Choya,3. Varón,19792,15577,4215,,,
86063. Choya,4. Varón trans/masculinidad trans,48,31,17,,,
86063. Choya,5. No binario,14,10,4,,,
86063. Choya,6. Otra identidad/ninguna de las anteriores,18,16,2,,,
86063. Choya,7. Prefiero no contestar,30,22,8,,,
86063. Choya,9. Ignorado,3148,2292,856,,,
86070. Figueroa,0. __tot__,20246,12906,7340,,,
86070. Figueroa,1. Mujer,9156,6034,3122,,,
86070. Figueroa,2. Mujer trans/travesti,15,10,5,,,
86070. Figueroa,3. Varón,9577,6036,3541,,,
86070. Figueroa,4. Varón trans/masculinidad trans,11,8,3,,,
86070. Figueroa,5. No binario,5,4,1,,,
86070. Figueroa,6. Otra identidad/ninguna de las anteriores,9,6,3,,,
86070. Figueroa,7. Prefiero no contestar,29,15,14,,,
86070. Figueroa,9. Ignorado,1444,793,651,,,
86077. General Taboada,0. __tot__,46304,37443,8861,,,
86077. General Taboada,1. Mujer,21443,17688,3755,,,
86077. General Taboada,2. Mujer trans/travesti,67,51,16,,,
86077. General Taboada,3. Varón,21111,16895,4216,,,
86077. General Taboada,4. Varón trans/masculinidad trans,82,58,24,,,
86077. General Taboada,5. No binario,22,15,7,,,
86077. General Taboada,6. Otra identidad/ninguna de las anteriores,30,22,8,,,
86077. General Taboada,7. Prefiero no contestar,42,34,8,,,
86077. General Taboada,9. Ignorado,3507,2680,827,,,
86084. Guasayán,0. __tot__,9251,6633,2618,,,
86084. Guasayán,1. Mujer,4113,3026,1087,,,
86084. Guasayán,2. Mujer trans/travesti,17,9,8,,,
86084. Guasayán,3. Varón,4182,2973,1209,,,
86084. Guasayán,4. Varón trans/masculinidad trans,39,25,14,,,
86084. Guasayán,5. No binario,6,5,1,,,
86084. Guasayán,6. Otra identidad/ninguna de las anteriores,1,,1,,,
86084. Guasayán,7. Prefiero no contestar,3,3,,,,
86084. Guasayán,9. Ignorado,890,592,298,,,
86091. Jiménez,0. __tot__,18622,14034,4588,,,
86091. Jiménez,1. Mujer,8715,6744,1971,,,
86091. Jiménez,2. Mujer trans/travesti,27,17,10,,,
86091. Jiménez,3. Varón,8745,6453,2292,,,
86091. Jiménez,4. Varón trans/masculinidad trans,11,7,4,,,
86091. Jiménez,5. No binario,2,2,,,,
86091. Jiménez,6. Otra identidad/ninguna de las anteriores,5,3,2,,,
86091. Jiménez,7. Prefiero no contestar,7,7,,,,
86091. Jiménez,9. Ignorado,1110,801,309,,,
86098. Juan Felipe Ibarra,0. __tot__,20567,15503,5064,,,
86098. Juan Felipe Ibarra,1. Mujer,9595,7364,2231,,,
86098. Juan Felipe Ibarra,2. Mujer trans/travesti,18,11,7,,,
86098. Juan Felipe Ibarra,3. Varón,9621,7138,2483,,,
86098. Juan Felipe Ibarra,4. Varón trans/masculinidad trans,25,18,7,,,
86098. Juan Felipe Ibarra,5. No binario,2,1,1,,,
86098. Juan Felipe Ibarra,6. Otra identidad/ninguna de las anteriores,10,6,4,,,
86098. Juan Felipe Ibarra,7. Prefiero no contestar,21,14,7,,,
86098. Juan Felipe Ibarra,9. Ignorado,1275,951,324,,,
86105. Loreto,0. __tot__,24047,19842,4205,,,
86105. Loreto,1. Mujer,11228,9446,1782,,,
86105. Loreto,2. Mujer trans/travesti,51,40,11,,,
86105. Loreto,3. Varón,10886,8871,2015,,,
86105. Loreto,4. Varón trans/masculinidad trans,30,23,7,,,
86105. Loreto,5. No binario,16,13,3,,,
86105. Loreto,6. Otra identidad/ninguna de las anteriores,26,17,9,,,
86105. Loreto,7. Prefiero no contestar,14,11,3,,,
86105. Loreto,9. Ignorado,1796,1421,375,,,
86112. Mitre,0. __tot__,1440,1147,293,,,
86112. Mitre,1. Mujer,653,533,120,,,
86112. Mitre,2. Mujer trans/travesti,1,1,,,,
86112. Mitre,3. Varón,738,572,166,,,
86112. Mitre,4. Varón trans/masculinidad trans,2,2,,,,
86112. Mitre,6. Otra identidad/ninguna de las anteriores,1,1,,,,
86112. Mitre,9. Ignorado,45,38,7,,,
86119. Moreno,0. __tot__,40352,31876,8476,,,
86119. Moreno,1. Mujer,18314,14727,3587,,,
86119. Moreno,2. Mujer trans/travesti,49,30,19,,,
86119. Moreno,3. Varón,18727,14552,4175,,,
86119. Moreno,4. Varón trans/masculinidad trans,34,27,7,,,
86119. Moreno,5. No binario,45,31,14,,,
86119. Moreno,6. Otra identidad/ninguna de las anteriores,43,32,11,,,
86119. Moreno,7. Prefiero no contestar,27,13,14,,,
86119. Moreno,9. Ignorado,3113,2464,649,,,
86126. Ojo de Agua,0. __tot__,15008,12012,2996,,,
86126. Ojo de Agua,1. Mujer,7199,5914,1285,,,
86126. Ojo de Agua,2. Mujer trans/travesti,21,19,2,,,
86126. Ojo de Agua,3. Varón,7037,5540,1497,,,
86126. Ojo de Agua,4. Varón trans/masculinidad trans,17,9,8,,,
86126. Ojo de Agua,5. No binario,3,3,,,,
86126. Ojo de Agua,6. Otra identidad/ninguna de las anteriores,7,2,5,,,
86126. Ojo de Agua,7. Prefiero no contestar,11,8,3,,,
86126. Ojo de Agua,9. Ignorado,713,517,196,,,
86133. Pellegrini,0. __tot__,26193,19272,6921,,,
86133. Pellegrini,1. Mujer,12103,9055,3048,,,
86133. Pellegrini,2. Mujer trans/travesti,35,26,9,,,
86133. Pellegrini,3. Varón,12713,9263,3450,,,
86133. Pellegrini,4. Varón trans/masculinidad trans,20,10,10,,,
86133. Pellegrini,5. No binario,6,5,1,,,
86133. Pellegrini,6. Otra identidad/ninguna de las anteriores,4,2,2,,,
86133. Pellegrini,7. Prefiero no contestar,7,5,2,,,
86133. Pellegrini,9. Ignorado,1305,906,399,,,
86140. Quebrachos,0. __tot__,12336,9308,3028,,,
86140. Quebrachos,1. Mujer,5281,4113,1168,,,
86140. Quebrachos,2. Mujer trans/travesti,44,30,14,,,
86140. Quebrachos,3. Varón,5032,3795,1237,,,
86140. Quebrachos,4. Varón trans/masculinidad trans,72,39,33,,,
86140. Quebrachos,5. No binario,15,15,,,,
86140. Quebrachos,6. Otra identidad/ninguna de las anteriores,5,3,2,,,
86140. Quebrachos,7. Prefiero no contestar,17,9,8,,,
86140. Quebrachos,9. Ignorado,1870,1304,566,,,
86147. Río Hondo,0. __tot__,66637,47820,18817,,,
86147. Río Hondo,1. Mujer,32024,23358,8666,,,
86147. Río Hondo,2. Mujer trans/travesti,77,54,23,,,
86147. Río Hondo,3. Varón,31196,21983,9213,,,
86147. Río Hondo,4. Varón trans/masculinidad trans,32,24,8,,,
86147. Río Hondo,5. No binario,15,13,2,,,
86147. Río Hondo,6. Otra identidad/ninguna de las anteriores,8,8,,,,
86147. Río Hondo,7. Prefiero no contestar,17,11,6,,,
86147. Río Hondo,9. Ignorado,3268,2369,899,,,
86154. Rivadavia,0. __tot__,5314,4805,509,,,
